Wavelength (nm),POM,POM.01,POM.02,POM.03,POM.04,POM.05,POM.06,POM.07,POM.08,POM.09,POM.10,POM.11,POM.12,POM.13,POM.14,POM.15,PETG,PETG.01,PETG.02,PETG.03,PETG.04,PETG.05,PETG.06,PETG.07,PETG.08,PETG.09,PETG.10,PETG.11,PETG.12,PETG.13,PETG.14,PETG.15,PETG.16,PETG.17,PETG.18,PETG.19,PETG.20,PETG.21,PETG.22,PETG.23,PETG.24,PETG.25,PET,PET.01,PET.02,PET.03,PET.04,PET.05,PET.06,PET.07,PET.08,PET.09,PMMA,PMMA.01,PMMA.02,PMMA.03,PMMA.04,PMMA.05,PMMA.06,PMMA.07,PMMA.08,PMMA.09,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PVC,PVC.01,PVC.02,PVC.03,PVC.04,PVC.05,PVC.06,PVC.07,PVC.08,PVC.09,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,HDPE,HDPE.01,HDPE.02,HDPE.03,HDPE.04,HDPE.05,HDPE.06,HDPE.07,HDPE.08,HDPE.09,HDPE.10,HDPE.11,HDPE.12,HDPE.13,HDPE.14,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,HDPE.20,HDPE.21,HDPE.22,HDPE.23,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,LDPE.05,PP,PP.01,PP.02,PP.03,PP.04,PP.05,PP.06,PP.07,PP.08,PP.09,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PP.25,PP.26,PP.27,PP.28,PP.29,PP.30,PP.31,PP.32,PP.33,PP.34,PA66,PA66.01,PA66.02,PA66.03,PA66.04,PA66.05,PA6,PA6.01,PA6.02,PA6.03,PA6.04,PA6.05,PA6.06,PA6.07,PA6.08,PA6.09,PA6.10,PA6.11,PA6.12,PA6.13,PA6.14,PA6.15,PA6.16,PA66.06,PA66.07,PA66.08,PA66.09,PA66.10,PS,PS.01,PS.02,PS.03,PS.04,PS.05,PS.06,PS.07,PS.08,PS.09,PS.10,PS.11,PS.12,PS.13,PS.14,PS.15,PS.16,PS.17,PS.18,PS.19,PS.20,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PET.18,PET.19,PET.20,PET.21,PET.22,PET.23,PET.24,PET.25,PET.26,PET.27,PET.28,PET.29,PET.30,PET.31,PET.32,PET.33,PET.34,PET.35,PET.36,PLA,PLA.01,PLA.02,PLA.03,PLA.04,PLA.05,PLA.06,PLA.07,PLA.08,PLA.09,PLA.10,PLA.11,PLA.12,PLA.13,PLA.14,PLA.15,PLA.16,PLA.17,PLA.18,PLA.19,PLA.20,PLA.21,TPU,TPU.01,TPU.02,TPU.03,TPU.04,TPU.05,TPU.06,TPU.07,TPU.08,TPU.09,TPU.10,TPU.11,TPU.12,TPU.13,TPU.14,ABS,ABS.01,ABS.02,ABS.03,ABS.04,ABS.05,ABS.06,ABS.07,ABS.08,ABS.09,ABS.10,ABS.11,ABS.12,ABS.13,ABS.14,ABS.15,PC,PC.01,PC.02,PC.03,PC.04,PC.05,PC.06,PC.07,PC.08,PC.09,PC.10,PC.11,PC.12,PC.13,PC.14,PC.15,PC.16,PC.17,PC.18,PC.19,PC.20,PC.21,PC.22,PC.23,PC.24,PC.25,PC.26,PC.27,PC.28,PC.29,PC.30,PC.31,PC.32
1776.7716535433071,10940,5425,12824,11512,11284,11422,11586,11762,11747,11381,11886,12261,10242,11340,11024,9957,39851,39875,39795,39725,39952,29292,28665,29709,28657,28794,39693,40112,40229,39620,39557,28064,29201,29130,28696,28290,39248,39848,39692,39646,39623,39597,54537,58553,58057,56959,59008,56187,58424,58333,58436,58611,24483,25358,26097,26153,28065,29564,29403,26598,25657,25869,38766,38798,27022,27984,32098,36739,28191,25532,25573,25920,27142,7028,24012,30031,27225,23292,27890,6697,8864,8650,8650,8523,8611,62222,63971,63126,59997,61835,7682,7173,8232,7280,8418,7618,5758,4708,5053,5839,5713,10357,9416,10238,7320,9805,5603,7147,8999,7077,6777,7512,7417,6969,7107,7122,7254,65106,63643,65037,63718,64509,63106,19470,14447,20340,20770,14124,19456,13710,12688,18607,14169,17002,18150,15993,16511,63844,64509,65004,64708,64107,63061,60804,10556,10868,10765,10153,10767,12139,11123,9575,9694,9509,9210,9395,9456,9235,12896,12079,12611,11633,11087,11352,10542,9321,9172,9321,8765,10206,8580,8316,43981,43983,46265,45754,50813,46220,39165,42978,39892,40307,42020,42709,44165,41087,42474,41507,43221,40443,40070,39425,40284,41125,40988,47079,42941,45843,43088,48741,51626,51580,51553,51475,51522,51121,24634,26458,22232,24534,19532,19037,18954,19099,19355,19112,18336,18419,18216,17581,17462,57136,57288,60937,58694,56165,59875,59986,58738,60052,57628,58446,58444,57934,58562,58067,58718,57602,56344,56556,57632,57663,38104,40558,40585,41971,41155,40834,58745,59898,58756,58511,54889,24580,25261,24859,23729,27020,23631,25611,24577,27615,27050,24855,30667,34343,30960,703,32151,33374,10623,11438,8419,11705,10016,11325,10103,11933,10680,10459,11536,9182,10950,9203,9636,13912,13317,12060,13290,13191,13380,12282,13188,15040,14717,14612,13467,14249,16136,14357,14784,48902,48918,48887,48808,48662,48771,48982,48932,49153,48926,48872,48990,48946,49115,49005,49537,49179,49845,49471,49789,49526,49808,49540,49372,49202,49355,49117,49815,49363,49332,49243,49647,49374
1779.9212598425197,11550,5427,13676,12201,11976,12135,12324,12469,12414,12062,12632,12993,10891,12102,11679,10556,41322,41345,41269,41194,41425,31069,30311,31460,30254,30498,41170,41596,41742,41097,41029,29685,30804,30876,30466,29920,40738,41327,41171,41118,41092,41076,55316,59160,58661,57660,59604,57025,59069,58988,59067,59218,25777,26613,28225,27383,29234,30622,30405,27558,26749,26921,39843,39870,28359,29248,33352,37856,29236,26621,26642,26863,28124,9909,24912,30779,28111,24280,28901,6804,9993,9832,9855,9742,9812,61831,63905,62681,59887,61677,8681,8074,8989,8183,9283,8374,6531,5437,5823,6578,6541,11578,10616,11502,8323,11083,6117,8251,10381,8264,7960,8722,8463,8248,8462,8336,8435,64552,62898,64658,63437,64108,62622,20964,15542,21904,22208,15115,20948,14893,13935,20440,15827,18740,19890,17699,18218,63019,64060,64716,64357,63760,62461,60444,11275,11622,11547,10913,11522,12893,11846,10316,10407,10255,9950,10142,10224,9989,13654,12961,13462,12533,11995,12203,11138,9902,9802,9963,9248,10890,9170,8866,43651,43900,46087,45796,50705,46074,40671,44778,41514,41900,43555,44129,45288,42181,43305,42598,44503,41953,41418,40686,41591,42520,42232,46885,42947,45845,43202,48810,52326,52285,52271,52186,52257,51824,24442,26590,22018,24241,19869,19819,19700,19865,20156,19841,19088,19222,18910,18294,18234,57856,57973,60911,59385,56954,60453,60569,59291,60652,58265,58998,59011,58519,59103,58650,59272,57735,56034,56335,57548,57579,39382,41903,41797,43095,42359,42201,58565,59500,58451,58460,54593,26753,27473,27076,25842,29223,25755,27943,26846,30017,29549,27099,32541,36645,32712,262,33938,35184,12259,13296,9897,13706,11670,13130,11738,13851,12513,12182,13388,10700,12750,10764,11327,14825,14257,12880,14193,14019,14337,13127,13995,16363,16068,15961,14869,15539,17550,15606,16117,49801,49818,49769,49715,49558,49664,49876,49829,50049,49814,49776,49888,49848,50001,49905,50411,50045,50701,50347,50676,50391,50701,50413,50231,50047,50242,49970,50674,50249,50204,50118,50486,50234
1783.0708661417323,12059,5377,14402,12835,12598,12766,12984,13078,13019,12669,13281,13624,11498,12777,12259,11120,42708,42729,42658,42578,42811,32772,31872,33068,31764,32140,42562,42990,43169,42491,42416,31244,32324,32554,32177,31488,42162,42718,42564,42504,42477,42470,56076,59715,59212,58323,60144,57809,59659,59591,59644,59771,27035,27740,30427,28530,30257,31569,31296,28435,27797,27902,40979,41004,29610,30407,34605,39033,30178,27692,27675,27828,29104,13091,25774,31489,28963,25208,29879,6666,11138,11037,11085,10997,11037,61342,63542,62048,59563,61248,9556,8906,9713,9036,10044,9082,7220,6054,6606,7273,7328,12800,11835,12787,9298,12348,6499,9362,11720,9481,9162,9929,9611,9536,9811,9584,9628,63731,62029,64012,62978,63446,61934,22837,16926,23826,24052,16426,22820,16291,15396,22513,17691,20715,21884,19633,20170,61982,63282,64205,63820,63195,61700,59837,11957,12323,12306,11690,12272,13528,12481,11075,11137,11017,10700,10908,11015,10761,14408,13852,14282,13399,12893,13069,11609,10485,10396,10552,9660,11550,9769,9382,43345,43672,45850,45737,50367,45821,41930,46236,42895,43230,44825,45292,46162,43010,43961,43490,45569,43276,42575,41700,42758,43688,43264,46585,42759,45712,43137,48672,53165,53114,53113,53021,53116,52653,24274,26825,21920,23883,20239,20728,20581,20743,21068,20716,19936,20138,19704,19099,19127,58524,58621,60600,60005,57705,60957,61084,59779,61184,58844,59493,59517,59047,59586,59175,59768,57540,55707,55902,57282,57333,40624,43232,43021,44186,43520,43537,58229,58903,58009,58123,54199,28777,29548,29140,27826,31325,27744,30094,28918,32260,31806,29150,34147,38654,34322,0,35484,36692,13902,15135,11418,15642,13348,14923,13366,15716,14317,13842,15188,12239,14545,12391,13024,15927,15429,13929,15308,15059,15489,14157,15069,17761,17475,17391,16354,16896,18965,16920,17523,50759,50775,50709,50680,50510,50618,50826,50782,51000,50760,50737,50843,50808,50946,50862,51337,50962,51608,51274,51613,51309,51645,51336,51144,50943,51183,50879,51582,51186,51128,51048,51377,51147
1786.2204724409448,12473,5275,14995,13401,13135,13300,13553,13578,13550,13184,13812,14139,12052,13345,12758,11629,43954,43971,43905,43822,44053,34305,33259,34441,33099,33619,43813,44240,44452,43743,43661,32657,33676,34068,33721,32897,43460,43965,43815,43747,43721,43722,56779,60183,59680,58914,60598,58493,60159,60105,60135,60238,28262,28757,32662,29601,31156,32421,32109,29238,28808,28816,42199,42224,30798,31484,35864,40293,31035,28763,28698,28806,30083,16421,26609,32183,29812,26081,30835,6328,12254,12210,12284,12227,12227,60732,62836,61225,58962,60512,10272,9640,10368,9807,10667,9715,7799,6529,7375,7893,8035,13982,13028,14040,10202,13552,6754,10368,12879,10602,10258,11005,10748,10699,11009,10730,10700,62656,61060,63088,62314,62518,61047,24965,18501,25972,26187,17962,24949,17785,16951,24674,19624,22782,23984,21651,22223,60776,62200,63446,63073,62399,60776,58972,12612,12983,13050,12479,13015,14067,13041,11861,11901,11807,11472,11703,11835,11558,15175,14751,15079,14233,13774,13952,11966,11059,10942,11087,10013,12174,10357,9870,43040,43273,45526,45542,49808,45448,42883,47265,43957,44229,45759,46139,46727,43515,44408,44120,46345,44346,43480,42409,43737,44570,44025,46157,42346,45391,42846,48292,54010,53955,53965,53867,53984,53495,24079,27091,21897,23432,20573,21699,21533,21670,22023,21673,20817,21097,20538,19936,20072,59104,59195,59983,60516,58375,61353,61493,60173,61611,59334,59903,59934,59489,59982,59613,60178,56958,55327,55217,56779,56887,41799,44491,44220,45205,44589,44791,57684,58108,57416,57459,53685,30519,31345,30914,29553,33176,29468,31907,30649,34194,33655,30867,35317,40175,35632,22,36641,37753,15517,16921,12942,17468,15001,16670,14955,17498,16047,15394,16896,13753,16300,14043,14674,17182,16784,15172,16577,16269,16792,15328,16366,19127,18829,18793,17796,18216,20255,18195,18890,51773,51786,51705,51701,51516,51628,51828,51787,52005,51761,51752,51852,51822,51948,51872,52312,51928,52564,52251,52596,52278,52638,52308,52110,51887,52174,51843,52540,52169,52103,52028,52318,52112
1789.3700787401574,12811,5124,15467,13897,13584,13736,14034,13974,14005,13605,14225,14537,12546,13801,13183,12075,45006,45019,44957,44872,45100,35574,34386,35494,34171,34830,44870,45292,45536,44802,44713,33833,34771,35321,34986,34044,44575,45016,44870,44796,44772,44778,57382,60534,60034,59390,60935,59032,60538,60497,60504,60586,29465,29692,34884,30620,31970,33218,32894,29998,29805,29687,43517,43544,31966,32522,37141,41647,31837,29857,29742,29787,31061,19734,27435,32879,30689,26914,31784,5859,13312,13311,13407,13383,13339,59985,61792,60232,58063,59479,10829,10270,10934,10487,11144,10270,8270,6862,8118,8428,8640,15096,14162,15218,11010,14668,6912,11172,13742,11514,11132,11837,11752,11618,11932,11644,11536,61369,60022,61912,61446,61352,59988,27163,20112,28151,28424,19570,27149,19217,18448,26745,21474,24772,26015,23591,24208,59464,60879,62438,62118,61397,59700,57877,13245,13608,13779,13258,13744,14539,13544,12672,12697,12622,12266,12525,12674,12373,15954,15644,15856,15028,14626,14838,12223,11604,11425,11563,10311,12739,10908,10325,42709,42706,45092,45191,49069,44956,43521,47847,44678,44887,46340,46663,46984,43700,44651,44476,46803,45142,44118,42809,44513,45156,44510,45595,41708,44857,42319,47677,54739,54695,54715,54611,54747,54237,23794,27302,21897,22867,20805,22657,22485,22580,22951,22640,21665,22025,21352,20744,20995,59555,59659,59080,60882,58920,61611,61767,60442,61902,59704,60199,60232,59819,60264,59939,60474,55981,54853,54265,56018,56234,42865,45620,45341,46104,45505,45904,56896,57144,56676,56481,53042,31870,32744,32288,30910,34641,30817,33253,31927,35693,34964,32138,35917,41053,36492,433,37287,38256,17072,18631,14427,19156,16583,18343,16475,19174,17665,16811,18486,15199,17987,15673,16233,18537,18256,16553,17931,17590,18191,16585,17818,20365,20039,20071,19086,19411,21318,19345,20122,52807,52814,52721,52739,52538,52659,52847,52809,53028,52780,52784,52878,52854,52971,52898,53301,52909,53535,53244,53590,53265,53644,53295,53094,52848,53179,52829,53514,53165,53094,53026,53277,53095
1792.5196850393702,13105,4937,15851,14333,13959,14091,14441,14290,14397,13944,14536,14839,12982,14160,13553,12461,45826,45832,45775,45689,45911,36503,35181,36171,34909,35688,45693,46110,46381,45626,45531,34694,35535,36232,35883,34846,45461,45830,45690,45611,45591,45599,57845,60744,60250,59720,61132,59390,60769,60739,60729,60792,30656,30584,37058,31623,32755,34013,33712,30763,30825,30556,44937,44968,33178,33587,38457,43104,32627,31008,30848,30757,32045,22872,28274,33597,31630,27735,32743,5347,14300,14321,14434,14437,14350,59102,60464,59108,56887,58200,11258,10813,11408,11089,11501,10759,8658,7085,8831,8887,9146,16134,15223,16298,11722,15690,7023,11707,14237,12133,11703,12346,12522,12212,12504,12232,12058,59942,58948,60547,60400,60002,58800,29217,21582,30155,30542,21073,29208,20423,19732,28554,23095,26519,27806,25293,25962,58122,59412,61206,60982,60247,58499,56615,13850,14202,14480,13991,14437,14973,14005,13494,13515,13448,13072,13356,13513,13190,16731,16505,16603,15772,15430,15702,12394,12089,11828,11972,10557,13217,11388,10736,42321,42004,44540,44684,48216,44355,43887,48037,45089,45253,46612,46903,46984,43621,44733,44597,46972,45688,44518,42951,45107,45487,44760,44917,40881,44120,41586,46877,55256,55246,55273,55163,55313,54791,23362,27375,21865,22175,20884,23535,23370,23412,23793,23545,22427,22857,22096,21473,21835,59848,59978,57950,61077,59301,61716,61888,60569,62038,59934,60361,60392,60017,60413,60132,60636,54657,54245,53067,55020,55394,43784,46557,46319,46831,46214,46821,55868,56062,55807,55248,52274,32766,33671,33197,31827,35622,31724,34055,32689,36675,35661,32897,35877,41195,36792,1316,37355,38141,18541,20243,15836,20693,18052,19921,17903,20734,19145,18087,19946,16540,19579,17232,17666,19932,19777,18010,19302,18963,19630,17876,19346,21415,21050,21158,20153,20425,22098,20313,21157,53796,53799,53697,53733,53515,53648,53822,53784,54007,53756,53772,53859,53841,53954,53880,54245,53847,54465,54193,54536,54209,54604,54237,54039,53767,54142,53779,54446,54116,54043,53980,54194,54037
1795.6692913385828,13394,4729,16191,14727,14287,14394,14799,14560,14746,14230,14778,15079,13373,14450,13895,12803,46397,46396,46343,46258,46473,37054,35611,36457,35280,36147,46266,46678,46968,46200,46100,35195,35930,36754,36362,35258,46097,46393,46258,46176,46161,46168,58145,60803,60319,59883,61181,59550,60845,60820,60798,60850,31856,31482,39158,32662,33581,34871,34633,31591,31915,31477,46461,46497,34508,34753,39844,44671,33463,32252,32058,31711,33052,25703,29158,34363,32672,28588,33741,4882,15222,15240,15366,15385,15264,58093,58945,57900,55494,56761,11613,11301,11805,11640,11783,11210,9006,7252,9521,9294,9572,17100,16211,17276,12356,16633,7145,11945,14344,12419,11932,12500,12989,12448,12698,12444,12238,58460,57870,59079,59226,58537,57536,30929,22738,31791,32327,22297,30924,21259,20669,29967,24376,27895,29219,26635,27352,56825,57903,59801,59713,59026,57212,55269,14414,14757,15130,14632,15071,15388,14430,14298,14327,14257,13868,14169,14321,13981,17475,17295,17300,16447,16160,16507,12489,12474,12134,12306,10744,13576,11763,11080,41850,41221,43875,44038,47328,43665,44065,47945,45270,45418,46664,46941,46821,43380,44719,44564,46923,46040,44742,42923,45560,45640,44853,44153,39927,43220,40705,45968,55516,55556,55589,55473,55630,55105,22740,27249,21748,21356,20789,24288,24139,24126,24507,24336,23069,23554,22738,22092,22548,59969,60137,56683,61099,59494,61670,61854,60550,62018,60016,60384,60407,60077,60422,60188,60658,53076,53475,51671,53839,54417,44524,47260,47099,47349,46680,47504,54627,54919,54839,53857,51400,33196,34105,33632,32286,36080,32176,34299,32931,37120,35748,33140,35207,40599,36490,2719,36846,37421,19904,21748,17137,22081,19381,21392,19222,22176,20476,19232,21279,17756,21062,18679,18952,21314,21291,19487,20637,20337,21068,19161,20877,22254,21848,22028,20972,21240,22593,21084,21973,54668,54666,54557,54607,54372,54521,54680,54641,54868,54617,54640,54722,54708,54821,54743,55074,54673,55281,55027,55363,55039,55447,55065,54873,54572,54989,54620,55266,54950,54880,54820,54999,54866
1798.8188976377953,13720,4518,16539,15103,14600,14682,15139,14823,15083,14500,14993,15301,13738,14711,14242,13126,46733,46725,46675,46591,46800,37235,35687,36388,35296,36213,46603,47012,47312,46535,46433,35334,35963,36890,36425,35288,46490,46719,46589,46506,46496,46500,58279,60723,60253,59885,61094,59519,60777,60751,60724,60769,33087,32438,41181,33794,34515,35856,35719,32543,33124,32505,48086,48127,36031,36098,41341,46363,34402,33626,33412,32655,34111,28137,30124,35208,33852,29525,34812,4541,16099,16084,16223,16239,16098,56984,57350,56658,53972,55263,11955,11772,12146,12175,12046,11657,9360,7420,10202,9681,9949,18013,17140,18166,12947,17526,7337,11900,14093,12378,11830,12316,13126,12342,12545,12282,12098,57005,56810,57599,57985,57034,56246,32147,23448,32924,33611,23105,32145,21627,21170,30907,25254,28823,30172,27544,28299,55630,56448,58283,58372,57815,55885,53929,14915,15261,15699,15134,15612,15792,14816,15051,15099,15017,14623,14929,15063,14715,18145,17971,17922,17028,16788,17214,12512,12721,12325,12549,10860,13785,12003,11332,41283,40419,43117,43286,46484,42911,44156,47718,45328,45494,46611,46877,46606,43098,44688,44475,46756,46277,44874,42837,45928,45712,44889,43344,38920,42222,39755,45043,55528,55620,55657,55536,55695,55175,21914,26892,21508,20424,20529,24894,24768,24704,25080,24985,23583,24103,23270,22596,23121,59925,60138,55380,60963,59503,61492,61687,60400,61863,59965,60280,60290,60012,60306,60120,60553,51357,52529,50147,52554,53368,45072,47708,47644,47639,46894,47943,53228,53774,53809,52422,50447,33213,34094,33646,32329,36047,32219,34042,32719,37074,35304,32925,33999,39352,35618,4647,35836,36179,21153,23142,18313,23338,20555,22749,20427,23506,21659,20273,22502,18838,22427,19982,20090,22645,22759,20941,21906,21680,22477,20421,22354,22901,22462,22693,21566,21879,22852,21680,22591,55350,55346,55232,55291,55039,55206,55352,55310,55541,55290,55320,55395,55385,55503,55418,55720,55320,55916,55680,56002,55687,56105,55712,55527,55199,55654,55287,55907,55600,55537,55478,55626,55516
1801.9685039370079,14115,4325,16936,15488,14936,14992,15492,15120,15438,14797,15224,15552,14098,14984,14622,13456,46880,46865,46818,46735,46938,37107,35476,36054,35020,35953,46748,47159,47458,46679,46577,35164,35693,36698,36139,35003,46684,46855,46728,46645,46642,46640,58272,60537,60082,59752,60904,59334,60597,60566,60540,60584,34376,33500,43134,35072,35618,37021,37012,33673,34496,33690,49806,49850,37803,37687,42988,48191,35498,35161,34941,33605,35255,30130,31208,36167,35202,30598,35993,4380,16956,16881,17031,17027,16884,55809,55793,55426,52417,53804,12336,12261,12459,12722,12344,12128,9755,7643,10884,10076,10313,18890,18031,18990,13530,18401,7646,11624,13564,12057,11448,11855,12950,11955,12118,11800,11701,55641,55777,56184,56737,55558,54968,32794,23638,33491,34305,23417,32797,21500,21207,31366,25726,29295,30651,28014,28789,54568,55119,56718,57020,56677,54565,52671,15329,15694,16155,15460,16030,16178,15148,15720,15795,15694,15308,15602,15707,15362,18696,18493,18437,17491,17288,17784,12459,12795,12387,12690,10888,13824,12086,11465,40619,39657,42292,42464,45745,42119,44264,47510,45374,45594,46574,46813,46451,42893,44705,44427,46578,46482,44998,42802,46262,45795,44960,42533,37935,41201,38816,44187,55350,55480,55519,55393,55547,55040,20897,26311,21125,19406,20141,25362,25260,25158,25525,25493,23984,24520,23706,23003,23566,59752,60010,54135,60711,59358,61225,61425,60154,61611,59813,60081,60077,59854,60098,59959,60352,49624,51409,48573,51253,52313,45439,47918,47946,47711,46880,48155,51740,52666,52750,51049,49444,32919,33739,33343,32051,35619,31950,33404,32169,36644,34471,32368,32418,37623,34290,7052,34464,34564,22290,24429,19361,24490,21581,23996,21518,24740,22709,21240,23637,19796,23679,21128,21093,23909,24165,22350,23104,22978,23851,21652,23746,23410,22953,23203,21999,22397,22963,22159,23068,55793,55787,55671,55733,55465,55653,55789,55740,55975,55728,55759,55829,55822,55947,55855,56135,55740,56322,56103,56408,56104,56530,56131,55954,55598,56089,55729,56321,56020,55968,55905,56025,55938
1805.1181102362204,14601,4166,17409,15902,15324,15353,15884,15481,15836,15155,15510,15870,14474,15309,15057,13822,46911,46890,46845,46763,46962,36776,35090,35586,34561,35487,46775,47194,47483,46706,46605,34790,35230,36288,35625,34521,46750,46876,46751,46670,46672,46663,58175,60295,59855,59538,60659,59056,60356,60315,60296,60345,35743,34700,45039,36537,36930,38394,38529,35008,36055,35062,51607,51650,39857,39557,44810,50165,36787,36872,36658,34579,36514,31694,32438,37271,36741,31847,37315,4423,17818,17655,17820,17779,17654,54601,54368,54231,50916,52460,12788,12786,12762,13296,12713,12641,10208,7952,11572,10499,10693,19751,18904,19772,14132,19283,8096,11190,12860,11538,10871,11207,12520,11379,11519,11089,11139,54402,54765,54881,55530,54158,53719,32885,23311,33520,34411,23228,32890,20920,20813,31409,25846,29366,30712,28100,28875,53632,53948,55162,55707,55646,53287,51545,15632,16037,16469,15587,16300,16523,15403,16278,16383,16260,15894,16160,16228,15899,19094,18834,18821,17816,17642,18189,12324,12674,12314,12718,10813,13681,12003,11456,39869,38979,41435,41610,45145,41309,44470,47452,45507,45808,46654,46833,46439,42857,44813,44490,46482,46723,45182,42901,46602,45961,45140,41753,37031,40226,37955,43465,55078,55211,55251,55119,55264,54775,19734,25544,20594,18334,19684,25726,25648,25520,25880,25889,24310,24845,24081,23349,23921,59505,59804,53013,60401,59116,60921,61124,59865,61318,59614,59838,59817,59651,59847,59753,60105,47983,50136,47023,50011,51308,45658,47938,48036,47603,46697,48192,50234,51613,51681,49817,48411,32453,33185,32865,31588,34945,31503,32549,31436,35983,33437,31620,30673,35631,32678,9833,32908,32763,23326,25622,20291,25570,22480,25144,22510,25896,23652,22168,24716,20653,24828,22119,21989,25111,25517,23711,24242,24234,25200,22870,25049,23859,23403,23627,22360,22869,23034,22594,23484,55976,55972,55855,55915,55633,55842,55972,55916,56150,55910,55941,56007,56001,56134,56036,56303,55917,56482,56279,56563,56273,56703,56302,56135,55751,56276,55929,56490,56192,56152,56083,56179,56112
1808.267716535433,15181,4051,17966,16358,15784,15784,16327,15923,16293,15598,15875,16280,14885,15712,15554,14241,46919,46894,46850,46769,46965,36385,34676,35146,34061,34976,46780,47211,47482,46709,46611,34356,34722,35805,35045,34002,46781,46875,46750,46672,46679,46663,58057,60059,59634,59310,60420,58761,60119,60066,60058,60113,37199,36052,46918,38203,38461,39975,40249,36549,37800,36620,53465,53504,42183,41712,46813,52279,38277,38753,38554,35598,37906,32883,33825,38541,38467,33287,38795,4660,18697,18429,18611,18522,18430,53390,53132,53083,49535,51274,13314,13345,13066,13890,13163,13195,10710,8351,12262,10952,11108,20602,19769,20532,14764,20183,8682,10683,12100,10915,10201,10476,11921,10719,10860,10260,10515,53286,53750,53699,54389,52855,52494,32517,22543,33117,34023,22600,32524,19993,20078,31152,25713,29149,30469,27909,28665,52785,52923,53654,54459,54717,52075,50563,15807,16275,16628,15517,16407,16798,15555,16710,16846,16701,16364,16590,16619,16317,19314,18982,19056,17996,17843,18418,12098,12353,12108,12626,10627,13363,11761,11296,39056,38399,40575,40752,44681,40495,44821,47631,45791,46183,46913,46990,46610,43034,45021,44700,46529,47042,45466,43180,46962,46246,45462,41022,36240,39349,37213,42905,54822,54904,54947,54810,54941,54473,18489,24657,19925,17243,19223,26037,25978,25840,26196,26219,24612,25131,24438,23681,24236,59253,59586,52044,60101,58851,60643,60846,59593,61046,59428,59610,59575,59461,59613,59563,59872,46506,48743,45554,48883,50388,45787,47846,47977,47382,46430,48127,48772,50605,50611,48762,47362,31973,32596,32371,31093,34200,31030,31662,30693,35264,32406,30851,28983,33618,30988,12852,31361,30978,24281,26738,21128,26612,23286,26211,23421,26999,24523,23083,25766,21439,25898,22979,22814,26273,26833,25033,25345,25463,26543,24093,26276,24324,23897,24042,22741,23373,23173,23064,23924,55920,55920,55802,55857,55562,55793,55921,55857,56086,55857,55885,55947,55941,56083,55981,56242,55867,56413,56225,56487,56212,56645,56247,56087,55677,56234,55904,56431,56135,56108,56031,56106,56057
