Wavelength (nm),HDPE,HDPE.01,HDPE.02,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,PMMA,PMMA.01,PMMA.02,PVC,PVC.01,PVC.02,PA6,PA6.01,PA6.02,PA66,PA66.01,PA66.02,PC,PC.01,PC.02,ABS,ABS.01,ABS.02,PP,PP.01,PP.02,PET,PET.01,PET.02,PS,PS.01,PS.02,HDPE.26,HDPE.1,HDPE.2,HDPE.3,HDPE.4,HDPE.5,HDPE.6,HDPE.7,HDPE.8,HDPE.9,HDPE.10,HDPE.11,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,LDPE.5,LDPE.6,LDPE.7,LDPE.8,LDPE.9,HDPE.20,HDPE.21,HDPE.22,HDPE.23,HDPE.24,LDPE.10,LDPE.11,LDPE.12,LDPE.13,LDPE.14,PMMA.3,PMMA.4,PMMA.5,PMMA.6,PMMA.7,PMMA.8,PMMA.9,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PMMA.28,PMMA.29,PMMA.30,PMMA.31,PMMA.32,PMMA.33,PMMA.34,PMMA.35,PMMA.36,PMMA.37,PMMA.38,PMMA.39,PMMA.40,PMMA.41,PMMA.42,PMMA.43,PMMA.44,PMMA.45,PMMA.46,PMMA.47,PMMA.48,PMMA.49,PMMA.50,PMMA.51,PMMA.52,PMMA.53,PMMA.54,PMMA.55,PMMA.56,PMMA.57,PMMA.58,PMMA.59,PMMA.60,PMMA.61,PMMA.62,PMMA.63,PMMA.64,PMMA.65,PMMA.66,PMMA.67,PMMA.68,PMMA.69,PMMA.70,PMMA.71,PMMA.72,PMMA.73,PMMA.74,PMMA.75,PMMA.76,PMMA.77,PMMA.78,PMMA.79,PMMA.80,PMMA.81,PMMA.82,PMMA.83,PMMA.84,PMMA.85,PMMA.86,PMMA.87,PMMA.88,PMMA.89,PMMA.90,PMMA.91,PMMA.92,PMMA.93,PMMA.94,PMMA.95,PMMA.96,PMMA.97,PMMA.98,PMMA.99,PMMA.100,PMMA.101,PMMA.102,PMMA.103,PMMA.104,PMMA.105,PMMA.106,PMMA.107,PMMA.108,PMMA.109,PMMA.110,PMMA.111,PMMA.112,PMMA.113,PMMA.114,PVC.3,PVC.4,PVC.5,PVC.6,PVC.7,PVC.8,PVC.9,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,PVC.27,PVC.28,PVC.29,PVC.30,PVC.31,PVC.32,PVC.33,PVC.34,PVC.35,PVC.36,PVC.37,PVC.38,PVC.39,PVC.40,PVC.41,PVC.42,PVC.43,PVC.44,PVC.45,PVC.46,PVC.47,PVC.48,PVC.49,PVC.50,PVC.51,PVC.52,PVC.53,PVC.54,PVC.55,PVC.56,PVC.57,PVC.58,PVC.59,PVC.60,PVC.61,PVC.62,PVC.63,PVC.64,PVC.65,PVC.66,PVC.67,PVC.68,PVC.69,PA6.3,PA6.4,PA6.5,PA6.6,PA6.7,PA6.8,PA6.9,PA66.3,PA66.4,PA66.5,PA66.6,PA66.7,PA66.8,PA66.9,PA66.10,PA66.11,PA66.12,PA66.13,PA66.14,PA66.15,PA66.16,PA66.17,PA66.18,PA66.19,PC.3,PC.4,PC.5,PC.6,PC.7,PC.8,PC.9,PC.10,PC.11,PC.12,PC.13,ABS.3,ABS.4,PP.25,PP.3,PP.4,PP.5,PP.6,PP.7,PP.8,PP.9,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PET.3,PET.4,PET.5,PET.6,PET.7,PET.8,PET.9,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PS.3,PS.4,PS.5,PS.6,PS.7,PS.8,PS.9,PS.10,PS.11,PS.12,PS.13,PS.14
1801.968503937008,16966,19146,19450,24145,28850,25334,20425,25766,35598,42206,40977,53623,59065,59731,41907,43267,43498,38967,38747,49184,56949,56359,56843,25233,23768,27077,22623,20235,20659,58338,57466,57761,29673,35457,31851,16655,16333,17776,17519,17984,17889,17833,17628,17512,17506,17677,17314,64221,63947,60233,57648,59642,28960,30108,31739,30270,30925,35041,33369,25691,32966,34635,29563,30316,31335,25562,29814,39488,38273,51301,51294,51161,51192,51117,51547,51767,51440,51569,51650,44734,37759,42680,41150,42023,50362,42681,49877,40221,52701,62329,56717,57346,54346,55557,51206,51165,51447,51351,51341,45112,49144,44837,45236,48144,52397,63130,53389,50544,47655,35815,36158,40411,27058,35218,44392,45084,44244,51366,50857,51764,52059,52023,52064,52061,43519,34508,42964,31573,44960,46300,46959,44335,46985,46000,47476,45418,50311,48960,47336,47137,47674,47717,47447,47617,47382,46776,47325,47122,47528,57744,54839,57655,58757,59617,60641,59509,55226,60879,63376,37256,37282,38954,37839,37860,37447,38013,38817,38677,44486,56788,60312,59697,59009,61495,60201,61476,62750,62130,50028,55803,54887,17803,18101,21552,20968,17184,19349,21157,20782,21901,21465,20073,15450,15315,13913,17671,13705,20544,15206,21346,18254,18405,18190,19562,17958,18223,19807,19595,18039,17602,19146,21092,17835,18022,18192,19077,16201,18051,17967,20217,18454,19079,18938,18860,18327,18968,57264,51526,54913,56105,60083,53751,50521,57507,51091,58436,17590,17262,18269,16747,17415,17221,17535,16910,16351,18473,43331,47529,43514,42972,40469,40946,43485,39145,45659,34789,44515,62348,50627,41579,62880,39564,40963,40119,44775,64687,60230,64028,38694,36958,56516,56415,56568,56328,56366,56469,56200,56454,56413,56654,56450,29245,28730,56481,20682,20702,21029,36514,19661,19520,20963,19052,24252,20643,18526,18992,28219,25025,26160,26632,24884,60799,63525,65052,62873,61964,59055,61015,60220,58552,53472,60033,64758,63671,65043,63383,65431,58739,51338,54716,58672,30647,29899,29919,36864,35024,36628,29982,48560,38802,23747,27788,26987
1805.1181102362204,16661,18887,19084,23988,28599,24910,20258,26123,37221,44080,42776,52438,57714,58478,42580,43643,44123,38373,38232,48575,57085,56521,57030,25775,24315,27569,23085,20702,21158,58063,56903,57448,30036,35716,32309,16451,16033,17490,17125,17653,17559,17357,17282,17140,17205,17337,17013,62724,62291,58930,56530,57571,29100,30249,31824,30354,31027,35100,33442,25479,33039,34671,29631,30438,31406,25288,29910,41223,40042,53152,53155,53010,53045,52979,53331,53557,53236,53370,53439,46532,40009,44379,42706,43543,51243,44742,50990,41540,53513,60277,55801,55496,53151,54102,53066,53045,53320,53185,53187,46876,50805,46586,46911,49845,54350,64057,54291,52238,49070,37584,37980,42192,28787,36928,46068,46675,45884,53073,52369,53486,53795,53761,53787,53797,45234,35991,44606,33047,46442,47971,48763,46169,48694,47599,49117,47066,51816,50436,49098,49121,49621,49693,49378,49670,49406,48796,49309,49266,49689,55615,53842,56448,57538,58366,58919,58250,53692,59170,61250,38943,38935,40646,39540,39593,39168,39761,40561,40403,46188,55593,58631,58066,57373,60895,58910,59950,61355,60782,50047,54216,53573,18307,18951,22131,21700,18039,20138,22113,21749,22694,22414,21029,16239,16099,14735,18567,14536,21395,15767,22093,19109,19242,19048,20351,18776,19046,20731,20381,18870,18488,20005,21507,18707,18903,19047,19881,17070,18865,18794,21017,19288,19824,19754,19678,19178,19796,55985,49600,53172,53560,58678,51644,49094,55597,49165,56801,18433,18061,19106,17532,18263,18005,18299,17717,17103,19320,43839,47914,43973,43918,41423,41747,44083,38233,45125,35214,44037,62224,49164,40972,61545,39032,40037,38992,44094,63598,59059,62980,37442,36185,56681,56576,56731,56488,56528,56627,56331,56613,56572,56820,56614,29691,29223,56644,21131,21221,21516,36670,20090,19968,21386,19463,24666,20963,18925,19311,28102,25208,26194,26376,24718,60176,62679,64014,61928,60285,58716,60816,60001,58428,53014,59863,62870,62228,64195,61888,64842,58852,51591,54690,58441,30984,30254,30294,36483,35470,36814,30501,48216,38435,23788,27704,27138
1808.267716535433,16136,18403,18460,23239,27639,23871,19556,25834,38913,46067,44700,51233,56007,57136,43208,43957,44657,37569,37660,47826,56988,56455,56989,26238,24797,28048,23284,20922,21416,57519,56118,57029,30285,35753,32625,16042,15500,16962,16530,17081,17009,16612,16757,16587,16714,16769,16492,60708,59950,57033,55011,54823,28784,30070,31594,30145,30816,34706,33074,24796,32677,34266,29420,30231,31165,24500,29711,43080,41875,55069,55079,54918,54956,54900,55172,55405,55089,55233,55289,48420,42181,46204,44391,45221,52065,46972,51976,42852,54221,57740,54543,53381,51751,52250,54994,54991,55256,55078,55099,48763,52600,48413,48651,51595,56244,64785,55121,53982,50654,39448,39884,44086,30561,38775,47844,48288,47703,54837,53925,55263,55589,55557,55559,55589,47110,37576,46296,34597,47956,49780,50689,48097,50505,49291,50874,48826,53551,52004,51021,51103,51615,51716,51412,51773,51478,50933,51383,51464,51916,53372,52860,55221,56207,56856,56723,56844,51724,56970,58527,40747,40714,42463,41362,41447,40988,41644,42432,42256,48011,54384,56645,56226,55792,60129,57266,58032,59694,59076,49868,52642,52089,18735,19729,22543,22254,18828,20837,23025,22677,23400,23305,21971,16938,16831,15528,19269,15344,22227,16297,22785,19932,20040,19874,21093,19559,19848,21619,21124,19679,19354,20830,21882,19561,19741,19884,20649,17930,19639,19593,21741,20078,20520,20535,20470,19983,20581,54122,47503,51016,50783,56957,48804,47256,53354,47061,55011,19259,18837,19921,18302,19098,18759,19047,18495,17856,20148,44317,48371,44428,44861,42392,42437,44756,37247,44399,35170,43460,61779,47553,40292,59965,38254,38932,37716,43330,62136,57861,61648,35926,35206,56617,56506,56667,56420,56464,56556,56236,56546,56499,56757,56548,30111,29697,56578,21359,21529,21765,36506,20291,20251,21589,19639,24795,21007,19086,19419,27394,25058,25798,25733,24177,59236,61510,62425,60441,58433,58081,60601,59796,58252,52404,59654,60056,60378,62998,60178,63755,58681,51651,54426,58004,31193,30492,30538,35827,35800,36524,30949,47344,37624,23539,27375,27012
1811.4173228346456,15508,17806,17715,22042,26166,22408,18452,24949,40665,48138,46734,49972,54018,55729,43837,44271,45139,36597,37046,46979,56714,56217,56771,26696,25285,28584,23242,20918,21458,56859,55287,56638,30494,35664,32872,15529,14851,16319,15871,16400,16362,15752,16170,15983,16148,16106,15867,58294,57100,54651,53170,51639,28164,29716,31204,29794,30444,34031,32430,23803,32043,33592,29077,29844,30766,23362,29365,45039,43754,57007,57022,56844,56886,56838,57035,57271,56965,57119,57162,50376,44232,48143,46194,47031,52790,49324,52792,44149,54809,54856,52929,51059,50160,50126,56945,56956,57206,56989,57032,50749,54507,50308,50436,53398,58060,65240,55957,55783,52343,41386,41834,46075,32349,40729,49703,49908,49657,56649,55528,57066,57405,57377,57349,57404,49098,39254,48003,36223,49512,51715,52702,50087,52401,51080,52728,50678,55476,53672,53075,53071,53645,53766,53533,53905,53573,53151,53532,53678,54169,51096,51830,53961,54755,55138,54160,55284,49270,54417,55402,42647,42604,44383,43285,43402,42885,43633,44411,44218,49941,53127,54474,54241,54343,59183,55318,55814,57871,57081,49592,51117,50467,19111,20404,22815,22633,19545,21452,23904,23569,24039,24146,22896,17553,17501,16281,19773,16119,23047,16809,23450,20737,20819,20683,21803,20327,20643,22483,21839,20480,20209,21633,22276,20407,20542,20712,21397,18787,20390,20379,22407,20839,21187,21299,21253,20757,21343,51705,45275,48476,47877,55017,45334,45035,50870,44826,53129,20076,19603,20723,19068,19929,19498,19793,19254,18623,20960,44829,48930,44934,45787,43363,43046,45521,36246,43528,34670,42804,60971,45904,39574,58177,37270,37727,36379,42501,60414,56695,60056,34261,34083,56379,56261,56430,56180,56226,56310,55971,56307,56251,56520,56307,30585,30222,56337,21391,21644,21791,36084,20282,20373,21589,19602,24664,20808,19029,19337,26160,24626,25022,24773,23332,57964,60051,60357,58466,56527,57326,60445,59668,58117,51821,59492,56658,58230,61541,58407,62218,58336,51609,54029,57488,31358,30697,30723,35077,36054,35886,31382,46089,36538,23066,26866,26654
1814.5669291338584,14903,17217,16992,20614,24454,20782,17140,23607,42453,50247,48845,48627,51862,54273,44498,44638,45609,35516,36398,46085,56346,55885,56456,27217,25843,29230,23015,20743,21335,56252,54591,56403,30739,35563,33125,15016,14214,15701,15289,15749,15746,14940,15640,15459,15626,15482,15267,55658,53998,51966,51138,48313,27427,29351,30823,29461,30075,33281,31712,22703,31338,32855,28758,29442,30376,22082,29032,47061,45658,58904,58923,58733,58776,58735,58868,59100,58810,58970,59003,52364,46131,50161,48085,48919,53383,51726,53412,45422,55276,51802,50998,48619,48412,47904,58857,58876,59105,58860,58925,52786,56479,52243,52232,55247,59773,65381,56869,57626,54048,43367,43784,48125,34118,42741,51614,51519,51674,58474,57169,58848,59192,59168,59110,59188,51129,41003,49693,37911,51110,53741,54755,52098,54352,52953,54636,52590,57514,55428,55203,55006,55687,55807,55705,56034,55655,55392,55719,55859,56394,48863,50688,52655,53174,53292,51392,53572,46329,51694,52114,44608,44568,46367,45276,45420,44829,45681,46457,46248,51940,51786,52272,52181,53074,58066,53150,53435,55998,54908,49339,49665,48756,19459,20951,22983,22858,20183,21988,24753,24423,24631,24940,23786,18095,18103,16984,20094,16846,23851,17305,24105,21524,21585,21476,22489,21087,21437,23324,22536,21276,21048,22416,22726,21242,21309,21529,22132,19636,21126,21154,23033,21575,21838,22051,22030,21506,22090,48847,42967,45636,44951,52981,41427,42500,48257,42519,51220,20879,20360,21510,19830,20750,20226,20540,19994,19401,21751,45413,49597,45517,46675,44309,43609,46369,35282,42568,33776,42089,59795,44321,38849,56233,36139,36510,35058,41629,58577,55609,58250,32580,32900,56048,55922,56099,55847,55895,55970,55618,55977,55910,56188,55973,31174,30850,56002,21279,21609,21645,35503,20113,20361,21430,19405,24339,20438,18805,19116,24544,24005,23966,23613,22302,56385,58361,57934,56128,54683,56641,60415,59671,58117,51446,59460,53110,55944,59938,56730,60339,57955,51570,53628,57030,31562,30955,30927,34419,36275,35073,31848,44657,35388,22472,26262,26142
1817.716535433071,14437,16746,16423,19199,22814,19271,15845,22019,44244,52337,50984,47183,49672,52778,45207,45096,46104,34392,35719,45200,55975,55550,56131,27849,26510,30013,22687,20474,21127,55853,54191,56425,31086,35554,33455,14605,13704,15235,14901,15255,15281,14325,15268,15127,15252,15021,14808,52994,50935,49210,49070,45138,26768,29129,30607,29293,29862,32665,31118,21709,30758,32257,28607,29185,30147,20879,28857,49093,47557,60690,60708,60517,60558,60524,60606,60826,60561,60719,60742,54336,47860,52204,50012,50804,53821,54090,53824,46654,55636,48772,48837,46165,46557,45766,60656,60678,60879,60623,60706,54805,58452,54178,53994,57114,61356,65201,57899,59467,55663,45345,45677,50182,35826,44748,53531,53089,53657,60251,58818,60549,60884,60865,60782,60878,53119,42781,51329,39633,52735,55799,56781,54074,56308,54873,56538,54511,59551,57241,57329,56879,57697,57789,57865,58111,57671,57575,57883,57945,58524,46745,49389,51287,51461,51414,48609,51724,42954,48999,48905,46577,46556,48358,47280,47450,46774,47724,48514,48292,53948,50333,50191,50122,52001,56808,50874,51056,54183,52693,49221,48293,47016,19795,21356,23081,22966,20735,22449,25570,25229,25188,25685,24618,18578,18640,17624,20269,17509,24625,17776,24755,22285,22335,22247,23151,21835,22221,24136,23209,22058,21858,23168,23245,22054,22034,22321,22849,20462,21844,21913,23628,22283,22478,22787,22794,22227,22819,45725,40627,42629,42107,50975,37340,39753,45626,40198,49339,21654,21094,22266,20577,21545,20937,21275,20704,20176,22505,46079,50351,46177,47499,45195,44165,47273,34398,41582,32583,41339,58289,42889,38145,54195,34936,35365,33814,40745,56769,54639,56296,31016,31746,55712,55580,55764,55511,55561,55626,55267,55643,55566,55851,55635,31909,31601,55663,21096,21490,21405,34887,19862,20264,21176,19130,23915,19991,18493,18830,22746,23319,22769,22397,21239,54563,56512,55312,53598,52995,56201,60557,59841,58324,51429,59620,49869,53703,58310,55277,58263,57684,51639,53353,56755,31874,31334,31218,34007,36509,34275,32382,43275,34386,21876,25656,25572
1820.8661417322835,14201,16482,16111,18037,21531,18128,14782,20429,45989,54343,53085,45646,47581,51250,45965,45669,46653,33284,35007,44371,55686,55295,55879,28612,27302,30923,22358,20207,20928,55774,54199,56754,31573,35720,33908,14378,13414,15023,14795,15014,15058,14023,15130,15064,15103,14817,14582,50484,48182,46613,47115,42355,26352,29171,30674,29400,29925,32355,30816,21005,30470,31968,28728,29196,30200,19948,28951,51066,49417,62284,62301,62119,62157,62129,62176,62371,62143,62289,62305,56226,49406,54197,51903,52588,54092,56319,54033,47818,55907,45945,46570,43806,44649,43864,62262,62283,62449,62205,62297,56724,60341,56050,55664,58949,62763,64728,59046,61233,57079,47264,47456,52174,37426,46676,55392,54576,55505,61902,60428,62097,62406,62393,62294,62399,54979,44537,52869,41340,54351,57808,58708,55948,58202,56783,58356,56381,61457,59051,59360,58644,59609,59643,59929,60066,59551,59605,59941,59864,60477,44801,47918,49847,49622,49602,45992,49764,39253,46509,45978,48492,48500,50288,49232,49423,48662,49686,50510,50280,55890,48757,48362,48128,51105,55453,48612,48835,52512,50574,49330,46988,45311,20129,21621,23140,23002,21198,22840,26346,25978,25719,26377,25370,19017,19120,18192,20346,18092,25344,18205,25390,23004,23054,22979,23783,22559,22978,24903,23849,22810,22619,23871,23817,22821,22705,23067,23538,21240,22531,22639,24194,22954,23103,23493,23526,22907,23518,42550,38299,39614,39426,49115,33341,36909,43077,37918,47530,22377,21785,22970,21286,22288,21617,21977,21369,20922,23200,46817,51156,46898,48245,45992,44756,48199,33613,40629,31207,40572,56526,41668,37484,52140,33733,34358,32683,39876,55109,53792,54271,29686,30703,55456,55318,55509,55256,55306,55363,55004,55390,55306,55592,55377,32783,32464,55404,20930,21366,21171,34370,19622,20149,20907,18870,23510,19579,18185,18567,20993,22700,21588,21279,20306,52592,54583,52655,51071,51524,56138,60892,60187,58775,51862,60001,47335,51673,56764,54131,56150,57645,51903,53317,56755,32336,31875,31641,33940,36790,33661,32997,42148,33708,21398,25134,25043
1824.015748031496,14255,16488,16118,17317,20820,17539,14119,19074,47635,56198,55075,44036,45696,49698,46771,46369,47283,32242,34262,43621,55545,55183,55765,29492,28201,31925,22131,20035,20831,56062,54655,57380,32210,36098,34501,14394,13407,15129,15011,15086,15136,14104,15268,15308,15226,14924,14651,48266,45946,44371,45380,40105,26295,29550,31092,29845,30331,32463,30916,20723,30583,32095,29180,29551,30599,19432,29379,52909,51199,63613,63627,63468,63501,63478,63504,63664,63482,63604,63616,57965,50764,56052,53679,54164,54197,58319,54054,48875,56101,43456,44332,41642,42737,42295,63600,63617,63743,63533,63622,58449,62050,57785,57173,60681,63941,64020,60261,62825,58197,49059,49061,54019,38868,48449,57128,55927,57113,63335,61931,63419,63683,63675,63576,63676,56627,46210,54274,42971,55902,59679,60458,57651,59959,58604,60010,58131,63098,60783,61203,60240,61342,61290,61795,61814,61217,61383,61796,61539,62169,43073,46297,48329,47677,47939,43690,47726,35380,44344,43460,50283,50325,52083,51057,51267,50430,51492,52368,52132,57683,47070,46862,46244,50335,54049,46478,46903,51034,48675,49716,45718,43699,20462,21768,23179,23010,21572,23167,27072,26658,26227,27009,26021,19426,19562,18685,20377,18586,25985,18574,25995,23660,23723,23654,24373,23241,23685,25607,24437,23509,23308,24504,24404,23519,23312,23744,24180,21950,23169,23316,24728,23572,23702,24153,24205,23531,24171,39535,36010,36758,36967,47485,29666,34082,40684,35717,45813,23022,22411,23599,21936,22952,22247,22622,21968,21612,23814,47603,51969,47653,48906,46686,45425,49114,32923,39759,29765,39808,54603,40680,36880,50149,32596,33527,31678,39051,53672,53054,52267,28669,29832,55343,55202,55397,55145,55194,55244,54891,55280,55192,55475,55262,33757,33400,55289,20867,21321,21043,34069,19488,20093,20705,18724,23241,19310,17977,18421,19501,22275,20575,20393,19647,50578,52651,50102,48732,50281,56517,61404,60692,59466,52758,60593,45782,49977,55382,53322,54150,57919,52414,53594,57080,32958,32580,32215,34249,37141,33353,33680,41428,33457,21126,24762,24638
1827.1653543307089,14624,16794,16469,17154,20791,17595,13951,18149,49128,57841,56880,42389,44079,48134,47620,47200,48011,31297,33486,42952,55585,55247,55819,30450,29164,32958,22098,20044,20916,56700,55525,58235,32974,36682,35217,14685,13708,15574,15551,15489,15535,14585,15693,15859,15634,15359,15037,46408,44333,42607,43913,38413,26648,30284,31871,30636,31094,33029,31457,20925,31134,32674,29971,30271,31357,19408,30151,54550,52865,64616,64625,64504,64529,64511,64527,64642,64516,64604,64611,59480,51932,57680,55260,55435,54147,60012,53909,49779,56224,41379,42247,39752,40857,41074,64609,64620,64702,64549,64621,59893,63488,59303,58453,62225,64828,63150,61447,64134,58942,50666,50441,55629,40107,49997,58664,57084,58396,64461,63253,64451,64653,64648,64565,64646,57997,47740,55504,44455,57321,61317,61958,59117,61503,60248,61424,59692,64365,62348,62773,61601,62808,62651,63359,63267,62591,62818,63350,62898,63520,41586,44582,46739,45660,46481,41791,45647,31515,42552,41389,51884,51959,53674,52682,52907,52014,53071,54013,53776,59245,45305,45710,44489,49617,52640,44565,45339,49758,47085,50381,44437,42220,20789,21837,23207,23030,21864,23438,27741,27266,26711,27581,26564,19814,19989,19106,20413,18986,26529,18869,26550,24239,24325,24258,24913,23866,24323,26235,24961,24137,23907,25051,24959,24130,23847,24335,24761,22572,23743,23928,25225,24127,24265,24750,24811,24084,24762,36851,33771,34213,34754,46126,26477,31362,38491,33610,44190,23573,22951,24134,22507,23514,22812,23185,22489,22225,24333,48414,52756,48420,49500,47289,46211,49998,32302,39005,28362,39066,52630,39920,36340,48304,31574,32879,30794,38291,52480,52387,50372,27997,29165,55404,55262,55459,55209,55256,55301,54963,55344,55258,55531,55322,34764,34348,55350,20982,21428,21110,34074,19547,20170,20645,18775,23215,19276,17956,18472,18444,22140,19853,19837,19372,48626,50782,47757,46723,49232,57327,62047,61311,60350,54053,61349,45311,48667,54211,52818,52378,58524,53185,54212,57726,33713,33418,32926,34895,37561,33404,34399,41181,33647,21109,24579,24417
1830.3149606299207,15299,17399,17150,17570,21435,18281,14285,17780,50419,59226,58438,40749,42742,46579,48515,48160,48854,30458,32686,42335,55803,55483,56042,31427,30135,33951,22326,20297,21242,57606,56709,59207,33815,37419,36011,15256,14310,16339,16380,16206,16240,15438,16391,16683,16316,16101,15732,44903,43333,41356,42694,37184,27394,31339,32970,31733,32175,34017,32408,21600,32092,33669,31060,31320,32434,19877,31231,55930,54382,65257,65261,65190,65206,65194,65206,65267,65201,65249,65253,60710,52915,59004,56577,56324,53964,61346,53626,50482,56267,39716,40410,38178,39027,40140,65254,65259,65298,65216,65259,60984,64577,60532,59443,63493,65371,62194,62481,65062,59280,52026,51559,56928,41105,51267,59934,57991,59300,65209,64318,65150,65273,65271,65221,65269,59050,49074,56529,45725,58535,62644,63154,60294,62766,61627,62539,61001,65184,63661,64006,62663,63929,63659,64532,64348,63610,63844,64517,63883,64471,40339,42859,45090,43618,45249,40309,43563,27840,41105,39707,53240,53340,55003,54047,54282,53357,54370,55384,55149,60513,43514,44854,42859,48865,51261,42930,44161,48654,45842,51282,43091,40896,21100,21882,23221,23095,22089,23668,28351,27806,27171,28097,27006,20190,20434,19465,20497,19302,26971,19089,27043,24736,24848,24783,25398,24424,24880,26780,25414,24683,24413,25503,25437,24647,24313,24834,25274,23101,24244,24468,25681,24616,24782,25275,25336,24559,25280,34607,31575,32086,32784,45036,23836,28808,36508,31594,42648,24020,23398,24570,22989,23965,23305,23657,22927,22747,24756,49232,53494,49187,50061,47837,47144,50849,31708,38384,27075,38362,50715,39354,35864,46680,30695,32388,30013,37609,51498,51739,48668,27654,28701,55637,55496,55693,55445,55490,55531,55216,55579,55499,55758,55555,35725,35240,55584,21330,21744,21437,34432,19860,20446,20783,19084,23509,19541,18184,18782,17927,22354,19500,19658,19535,46825,49026,45668,45130,48306,58490,62753,61984,61346,55619,62194,45841,47717,53259,52535,50905,59421,54189,55146,58641,34547,34327,33739,35780,38035,33798,35110,41383,34206,21343,24590,24403
1833.464566929134,16247,18282,18118,18502,22636,19488,15048,18008,51477,60330,59707,39159,41646,45061,49471,49246,49820,29717,31877,41727,56167,55859,56402,32358,31052,34837,22849,20828,21835,58655,58060,60161,34667,38224,36819,16092,15179,17376,17441,17192,17210,16595,17329,17728,17238,17105,16701,43672,42824,40569,41640,36234,28460,32641,34307,33060,33495,35330,33680,22675,33367,34982,32373,32624,33748,20777,32545,57012,55726,65535,65535,65522,65530,65524,65532,65535,65531,65535,65535,61613,53722,59968,57586,56788,53671,62304,53231,50944,56209,38404,38863,36922,37245,39364,65535,65535,65535,65534,65535,61677,65264,61417,60097,64411,65535,61219,63235,65535,59217,53095,52396,57857,41842,52227,60889,58607,59808,65535,65069,65502,65535,65535,65535,65535,59777,50177,57331,46728,59480,63607,64013,61150,63702,62670,63327,62017,65535,64650,64868,63381,64654,64277,65260,65009,64239,64434,65247,64469,64997,39312,41222,43401,41604,44228,39181,41508,24515,39905,38283,54315,54425,56035,55113,55351,54423,55364,56445,56212,61452,41755,44192,41326,47995,49934,41592,43325,47662,44935,52337,41633,39720,21385,21963,23216,23222,22269,23875,28910,28291,27610,28571,27371,20561,20927,19781,20656,19550,27322,19246,27469,25158,25294,25234,25834,24916,25358,27248,25799,25149,24833,25870,25802,25077,24724,25251,25721,23547,24676,24943,26100,25046,25254,25734,25780,24959,25729,32828,29405,30432,31030,44170,21702,26439,34712,29641,41160,24375,23759,24917,23390,24310,23728,24040,23291,23183,25097,50060,54184,49965,50642,48394,48248,51687,31093,37893,25953,37710,48951,38933,35447,45333,29968,32009,29311,37008,50654,51056,47216,27580,28408,56007,55871,56066,55820,55863,55901,55616,55953,55881,56123,55927,36564,36017,55957,21935,22305,22057,35145,20458,20964,21157,19683,24163,20132,18699,19383,17974,22926,19543,19847,20129,45232,47416,43832,43961,47406,59872,63443,62642,62354,57287,63037,47122,47035,52497,52351,49743,60516,55362,56327,59738,35388,35232,34596,36769,38530,34455,35764,41924,34983,21776,24770,24580
